Nr,Design ID,X-Norm,Y-Norm,Ancestry,Label,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp_y,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_sp_midPoint,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,f(x),RESISTANCE_ratio_AA,RTorTHMIX,RTRWPMIX,MCTMIX,BVGMIX,SFORCEMIX,SLOTCOSTS,FORCES,WAVEFORCES,WAVEHEIGHTS,ALLINONE,wf_pred_w,wf_pred_P_E,vf_pred_w_effM,vf_pred_w_effS,vt_pred_tcorr,vf_pred_RWP,vf_pred_P_D,vf_E_total,vf_RWP_total,FFWValid,FSEquiValid,checkConstFSFlowMIX,FSFlowValid,wakeFOAMValid,vofFOAMvalid,vf_PD_const,vf_RWP_const,vf_E_total_const,vf_RWP_total_const,fsf_convergenceCheck_const_AA,fsf_convergenceCheck_const_AB,fsf_convergenceCheck_const_AD,fsf_convergenceCheck_const_BB,fsf_convergenceCheck_const_BC,fsf_convergenceCheck_const_CB,fsf_convergenceCheck_const_DB,fsf_convergenceCheck_const_DD,fsf_RTorTH_ratio_AA,fsf_RTorTH_ratio_AB,fsf_RTorTH_ratio_AD,fsf_RTorTH_ratio_BB,fsf_RTorTH_ratio_BC,fsf_RTorTH_ratio_CB,fsf_RTorTH_ratio_DB,fsf_RTorTH_ratio_DD,odp_RTorTH_MIX,
  10 [03_OPT/00/NSGA1_000/DES_00019],03_OPT/00/NSGA1_000/DES_00019,2.09157,1.85858,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.5166666667,0.41,0.5082352941,0.4815686275,0.4776470588,0.5835294118,0.1326666667,6.729411765,0.511372549,0.4949019608,0.9047058824,0.3717647059,0.6345098039,0.9960784314,0.6927058824,0.1619607843,0.8990196078,0.8003921569,101.6172,100.4107,0.4919875,0.9060169,0.6541584,0.08221846,1e+15,NoValue,0.4919875,0.493366,0.7145399,0.4817057,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,98.33279,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.70989,100.20046,97.01969,98.372032,99.322522,100.76902,101.94873,101.89747,99.624129
  11 [03_OPT/00/NSGA1_000/DES_00020],03_OPT/00/NSGA1_000/DES_00020,2.01774,1.66149,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.4633333333,0.57,0.5505882353,0.4815686275,0.4556862745,0.4258823529,0.1270588235,10.84705882,0.4047058824,0.4007843137,0.9023529412,0.3207843137,0.6384313725,1.309803922,0.6898823529,0.1247058824,0.9254901961,0.7894117647,101.1825,100.5957,0.2156651,0.3148936,0.355499,0.01466652,1e+15,NoValue,0.2156651,0.1091421,0.3711711,0.2630553,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,94.60018,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.9665,100.10188,97.602756,97.936236,98.331736,98.588651,98.222535,98.245797,98.694285
  12 [03_OPT/00/NSGA1_000/DES_00023],03_OPT/00/NSGA1_000/DES_00023,1.85877,1.85571,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.37,0.5,0.5411764706,0.4,0.4611764706,0.5294117647,0.1102352941,2.447058824,0.2698039216,0.5152941176,0.9117647059,0.3254901961,0.617254902,1.223529412,0.6983529412,0.1607843137,0.9098039216,0.8074509804,100.9405,100.7568,-0.02150611,0.3160373,0.2036871,-0.06984207,1e+15,NoValue,-0.02150611,-0.09091348,0.2052284,0.1564078,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,92.77181,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,101.18108,100.15371,96.722269,97.149456,95.887209,97.619627,98.534421,98.593195,97.868681
  13 [03_OPT/00/NSGA1_000/DES_00024],03_OPT/00/NSGA1_000/DES_00024,2.14429,1.69663,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.4466666667,0.3366666667,0.5317647059,0.4658823529,0.4996078431,0.5623529412,0.1336862745,10.51764706,0.5835294118,0.4149019608,0.8894117647,0.3725490196,0.6250980392,1.192156863,0.6898823529,0.1494117647,0.8656862745,0.7980392157,101.6483,100.6333,0.4267051,0.7070484,0.5215673,0.02328339,1e+15,NoValue,0.4267051,0.278674,0.5883086,0.3815724,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,96.74165,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,101.04577,100.22612,96.424849,98.292554,98.777084,100.50318,101.45831,101.0176,99.353197
  14 [03_OPT/00/NSGA1_000/DES_00025],03_OPT/00/NSGA1_000/DES_00025,2.0548,1.64672,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.4066666667,0.3966666667,0.5105882353,0.5145098039,0.4035294118,0.5647058824,0.1352156863,6.235294118,0.5615686275,0.4509803922,0.8847058824,0.3294117647,0.6282352941,1.301960784,0.6390588235,0.1384313725,0.9284313725,0.7674509804,100.9932,100.8879,0.023079,0.1768634,0.04292625,-0.06114775,1e+15,NoValue,0.023079,0.1533326,0.08225322,0.049033,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,92.93115,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,101.53523,100.28328,95.580559,96.636049,95.365571,99.160438,99.983252,100.52263,97.991157
  15 [03_OPT/00/NSGA1_000/DES_00026],03_OPT/00/NSGA1_000/DES_00026,2.14941,1.89378,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.2933333333,0.6066666667,0.5670588235,0.5270588235,0.56,0.5905882353,0.1245098039,3.6,0.5145098039,0.4964705882,0.8823529412,0.3482352941,0.6243137255,1.411764706,0.6545882353,0.168627451,0.9205882353,0.8137254902,101.3224,100.1504,0.2934474,0.6882579,0.8932468,0.05137905,1e+15,NoValue,0.2934474,0.3209934,0.8785693,0.493379,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,97.05511,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.18816,100.03913,100.45006,99.103871,97.223581,97.584496,98.045579,97.833225,98.759345
  16 [03_OPT/00/NSGA1_000/DES_00027],03_OPT/00/NSGA1_000/DES_00027,1.93528,1.71658,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.38,0.4733333333,0.5035294118,0.4298039216,0.4062745098,0.5435294118,0.1214509804,2.282352941,0.542745098,0.5262745098,0.9152941176,0.351372549,0.6164705882,1.560784314,0.6051764706,0.1368627451,0.8352941176,0.802745098,102.3191,100.1528,0.9066199,0.9593409,1.228953,0.1821682,1e+15,NoValue,0.9066199,0.698877,1.259663,0.6907913,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,101.1114,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.32772,100.14685,98.757114,100.6761,100.67715,102.17152,102.98709,103.09583,100.82199
  17 [03_OPT/00/NSGA1_000/DES_00029],03_OPT/00/NSGA1_000/DES_00029,2.06597,1.88894,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.29,0.7466666667,0.5035294118,0.497254902,0.4941176471,0.56,0.130627451,3.270588235,0.4109803922,0.4729411765,0.9158823529,0.3843137255,0.622745098,0.7529411765,0.6941176471,0.1560784314,0.9147058824,0.8192156863,102.1233,100.1725,0.7581345,1.116842,1.172378,0.1711658,1e+15,NoValue,0.7581345,0.7354274,1.192683,0.7478334,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,101.6158,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.29704,100.3186,100.13999,99.634881,101.9669,99.003591,99.199588,99.148415,100.18087
  18 [03_OPT/00/NSGA1_000/DES_00030],03_OPT/00/NSGA1_000/DES_00030,2.03891,1.87369,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.3033333333,0.5166666667,0.5223529412,0.5160784314,0.5682352941,0.5152941176,0.1219607843,2.611764706,0.5552941176,0.502745098,0.9188235294,0.3678431373,0.6337254902,1.474509804,0.6912941176,0.1443137255,0.9117647059,0.7447058824,101.3683,100.883,0.2661899,0.7926024,0.1470153,-0.02658112,1e+15,NoValue,0.2661899,0.4511053,0.2191297,0.1961745,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,94.34022,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,101.5331,100.51956,95.387802,97.029172,95.656384,100.31259,103.18553,102.37644,98.581445
  19 [03_OPT/00/NSGA1_000/DES_00032],03_OPT/00/NSGA1_000/DES_00032,1.87797,1.86225,Perturbation of 02_REF/00/RecomputeAllDesignsInDatabase_000/DES_00000,,0.3233333333,0.5033333333,0.4470588235,0.5035294118,0.4529411765,0.5152941176,0.1214509804,0.4705882353,0.5050980392,0.537254902,0.9076470588,0.3615686275,0.6274509804,1.505882353,0.6305882353,0.142745098,0.8960784314,0.8082352941,101.851,100.0149,0.6979129,0.9086802,1.103468,0.156103,1e+15,NoValue,0.6979129,0.7527641,1.138178,0.647633,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,100.2239,1,NoValue,NoValue,NoValue,NoValue,NoValue,NoValue,1,1,1,1,1,1,1,1,100.07643,100.03836,99.774536,100.30058,100.0652,100.4711,100.37414,100.5048,100.17672
